"station_id","network_id","station_full_name","site_lon","site_lat","operational_from","operational_to","permanent_installation","oceanops_ref","wmo_code","wigos_id","EDMO_code","summary","DoA_estimation_method","calibration_type","calibration_link","last_calibration_date","institution_name","institution_website","manufacturer","transmit_central_frequency","number_of_transmit_antennas","number_of_receive_antennas","temporal_resolution","radial_QC_velocity_threshold","radial_QC_variance_threshold","radial_QC_temporal_derivative_threshold","radial_QC_median_filter_RCLim","radial_QC_median_filter_AngLim","radial_QC_median_filter_CurLim","radial_QC_average_radial_bearing_min","radial_QC_average_radial_bearing_max","radial_QC_radial_count_threshold","number_of_range_cells","EU_HFR_processing_flag","connected_to_NRT","connected_to_REP","radial_input_folder_path","radial_HFRnetCDF_folder_path","SDC_distribution_flag","SDC_OpenDAP_data_url","SDC_folder_path"
"VADE","HFR-SMHI","Vaderoarna","11.0636","58.576","2014-01-01","2015-09-04","0","6204736","6204736","0-22000-0-6204736","545","The data set consists of maps of radial velocity of the sea water surface current collected at Vaderoarna (VADE) site in the Skagerrak Strait. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","Lotta.Fyrberg@smhi.se","2015-02-07","Swedish Meteorological and Hydrological Institute - SMHI","https://www.smhi.se","Codar","9.29","1","1","60","1.2","1","1","5","30","1","0","360","200","100","0","0","0",,,"0",,
"VATK","HFR-US-WestCoast","Point Atkinson, West Vancouver","-123.264","49.3301","2019-11-20",NULL,"1",NULL,NULL,NULL,"3716","The data set consists of maps of radial velocity of the sea water surface current collected at Point Atkinson, West Vancouver (VATK) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Ocean Networks Canada (ONC)","https://www.oceannetworks.ca/","Codar","26.31","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"VCOL","HFR-US-WestCoast","Westshore Coal Terminal, Tsawwassen","-123.172","49.0181","2019-11-20",NULL,"1",NULL,NULL,NULL,"3716","The data set consists of maps of radial velocity of the sea water surface current collected at Westshore Coal Terminal, Tsawwassen (VCOL) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Ocean Networks Canada (ONC)","https://www.oceannetworks.ca/","Codar","24.4","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"VDIG","HFR-US-Alaska","Digby Island, Prince Rupert","-130.426","54.2625","2019-11-20",NULL,"1",NULL,NULL,NULL,"3716","The data set consists of maps of radial velocity of the sea water surface current collected at Digby Island, Prince Rupert (VDIG) site in the Gulf of Alaska. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Ocean Networks Canada (ONC)","https://www.oceannetworks.ca/","Codar","25.4","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"VEN ","HFR-US-EastGulfCoast","Venice","-82.4511","27.0756","2010-09-25",NULL,"1",NULL,NULL,NULL,"3838","The data set consists of maps of radial velocity of the sea water surface current collected at Venice, FL (VEN) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Beam Forming","Full","hfrnet.administrators@sio.ucsd.edu",NULL,"University of South Florida (USF)","https://www.usf.edu/","WERA","12.655","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"VENI","HFR-US-EastGulfCoast","Venice","-82.4516","27.0776","2006-06-18",NULL,"1",NULL,NULL,NULL,"3838","The data set consists of maps of radial velocity of the sea water surface current collected at Venice, FL (VENI) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of South Florida (USF)","https://www.usf.edu/","Codar","4.9","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"VGPT","HFR-US-WestCoast","Georgina Point, Canada","-123.291","48.8736","2019-11-20",NULL,"1",NULL,NULL,NULL,"3716","The data set consists of maps of radial velocity of the sea water surface current collected at Georgina Point, Canada (VGPT) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Ocean Networks Canada (ONC)","https://www.oceannetworks.ca/","Codar","25.4","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"VIAR","HFR-TirLig","Viareggio","10.2373","43.8579","2018-09-13",NULL,"1","6103571","6103571","0-22000-0-6103571","134","The data set consists of maps of radial velocity of the sea water surface current collected by the HF radars systems operated by CNR-ISMAR in the North-Western Tyrrhenian Sea and Ligurian Sea at Viareggio (VIAR) site. Data are averaged over a time interval of 1 hour around the cardinal hour. Surface ocean velocities estimated by HF Radar are representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","carlo.mantovani@cnr.it","2023-07-20","National Research Council - Institute of Marine Science, S.S. Lerici","http://www.ismar.cnr.it/","Codar","26.275","1","1","60","1.2","1","1","5","30","1","240","270","200","51","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-TirLig/Radials_ruv/VIAR","/home/radarcombine/EU_HFR_NODE/HFR-TirLig/Radials_nc","1","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-TirLig-VIAR_v3","/home/radarcombine/EU_HFR_NODE/HFR-TirLig/SDC/Radials"
"VIES","HFR-GoM","Vieste","16.1849","41.8889","2013-08-06","2015-06-09","0","6103572","6103572","0-22000-0-6103572","134","The data set consists of maps of radial velocity of the sea water surface current collected by the HF radars systems operated by CNR-ISMAR in the Gulf of Manfredonia (Southern Adriatic Sea) at Vieste site (VIES). Data are averaged over a time interval of 1 hour around the cardinal hour. Surface ocean velocities estimated by HF Radar are representative of the upper 0.3-2.5 meters of the ocean","Direction Finding","APM","carlo.mantovani@cnr.it","2015-06-15","National Research Council - Institute of Marine Science, S.S. Lerici","http://www.ismar.cnr.it/","Codar","24.525","1","1","60","1.2","1","1","5","30","1","60","120","200","50","0","0","1","/home/radarcombine/EU_HFR_NODE/HFR-GoM/Radials_ruv/VIES","/home/radarcombine/EU_HFR_NODE/HFR-GoM/Radials_nc","0","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-GoM-VIES_v3","/home/radarcombine/EU_HFR_NODE/HFR-GoM/SDC/Radials"
"VIEW","HFR-US-EastGulfCoast","Ocean View Beach","-76.2432","36.9499","2007-04-10",NULL,"1",NULL,NULL,NULL,"3806","The data set consists of maps of radial velocity of the sea water surface current collected at Ocean View Beach, VA (VIEW) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Old Dominion University (ODU)","https://www.odu.edu/","Codar","25.4","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"VILA","HFR-Galicia","Vilán HF Radar","-9.21083","43.1589","2011-10-01",NULL,"1","6204727","6204727","0-22000-0-6204727","4841","The data set consists of maps of radial velocity of the sea water surface current collected at Cabo Vilán (VILA) site along the Galician coast (North Western Spain). Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","gis@intecmar.gal","2021-11-26","INTECMAR - Xunta de Galicia","http://www.intecmar.gal","CODAR Ocean Sensors. SeaSonde","4.463","1","1","60","1.2","1","1","5","30","1","190","240","200","40","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-Galicia/Radials_ruv/VILA","/home/radarcombine/EU_HFR_NODE/HFR-Galicia/Radials_nc","1","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-Galicia-VILA_v3","/home/radarcombine/EU_HFR_NODE/HFR-Galicia/SDC/Radials"
"VINA","HFR-DeltaEbro","VINA","0.478","40.461","2014-01-01",NULL,"1","6103609","6103609","0-22000-0-6103609","2751","The data set consists of maps of radial velocity of the sea water surface current collected at Vinaroz (VINA) site in the Ebro River Delta (NE Spain). Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","plorente_externo@puertos.es","2024-10-22","PUERTOS DEL ESTADO","http://www.puertos.es","Codar","13.5","1","1","60","1","1","1","5","30","1","0","360","200","91","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-DeltaEbro/Radials_ruv/VINA","/home/radarcombine/EU_HFR_NODE/HFR-DeltaEbro/Radials_nc","1","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-DeltaEbro-VINA_v3","/home/radarcombine/EU_HFR_NODE/HFR-DeltaEbro/SDC/Radials"
"VION","HFR-US-WestCoast","Iona Wastewater Treatment Plant, Vancouver","-123.205","49.2159","2019-11-20",NULL,"1",NULL,NULL,NULL,"3716","The data set consists of maps of radial velocity of the sea water surface current collected at Iona Wastewater Treatment Plant, Vancouver (VION) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Ocean Networks Canada (ONC)","https://www.oceannetworks.ca/","Codar","25.4","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"VIR ","HFR-US-EastGulfCoast","Virginia Key","-80.1463","25.7412","2009-04-17","2017-09-10","0",NULL,NULL,NULL,"3829","The data set consists of maps of radial velocity of the sea water surface current collected at Virginia Key, FL (VIR) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Beam Forming","Full","hfrnet.administrators@sio.ucsd.edu",NULL,"University of Miami (UMiami)","https://welcome.miami.edu/","WERA","12.7","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"VJOR","HFR-US-WestCoast","Jordan River, BC, Canada","-124.045","48.4199","2019-11-26",NULL,"1",NULL,NULL,NULL,"3716","The data set consists of maps of radial velocity of the sea water surface current collected at Jordan River, BC, Canada (VJOR) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Ocean Networks Canada (ONC)","https://www.oceannetworks.ca/","Codar","16.15","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"VRID","HFR-US-Alaska","Ridley Island, Canada","-130.335","54.2346","2019-11-20",NULL,"1",NULL,NULL,NULL,"3716","The data set consists of maps of radial velocity of the sea water surface current collected at Ridley Island, Canada (VRID) site in the Gulf of Alaska. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Ocean Networks Canada (ONC)","https://www.oceannetworks.ca/","Codar","24.4","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"VROC","HFR-US-WestCoast","Race Rocks, Canada","-123.533","48.2978","2020-03-26",NULL,"1",NULL,NULL,NULL,"3716","The data set consists of maps of radial velocity of the sea water surface current collected at Race Rocks, Canada (VROC) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Ocean Networks Canada (ONC)","https://www.oceannetworks.ca/","Codar","16.15","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"WAIN","HFR-US-Alaska","Wainwright","-160.027","70.6434","2009-09-13",NULL,"1",NULL,NULL,NULL,"3643","The data set consists of maps of radial velocity of the sea water surface current collected at Wainwright (WAIN) site along the Alaskan North Slope. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of Alaska Fairbanks (UAF)","https://www.uaf.edu/uaf/","Codar","4.8","1","1","60","5","1","2","5","30","3","0","360","200","350","1","0","0",,,"0",,
"WANG","HFR-COSYNA","Wangerooge","7.9186","53.7903","2007-02-09",NULL,"1","6204704","6204704","0-22000-0-6204704","2842","The data set consists of maps of radial velocity of the sea water surface current collected at Wangerooge (WANG) site in the German Bight (North Sea). Data are averaged over a time interval of 20 minutes. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Beam Forming","Full","jochen.horstmann@hzg.de","2007-02-09","Helmholtz Zentrum Geesthacht","https://www.hzg.de","WERA","12.5","1","1","20","1.2","1","1","5","30","1","0","360","200","135","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-COSYNA/Radials_asc/WANG","/home/radarcombine/EU_HFR_NODE/HFR-COSYNA/Radials_nc","1","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-COSYNA-WANG_v3","/home/radarcombine/EU_HFR_NODE/HFR-COSYNA/SDC/Radials"
"WBEN","HFR-MedTln","Cap Bénat

","6.357","43.092","2011-11-15",NULL,"1","6103601","6103601","0-22000-0-6103601","3078","The data set consists of maps of radial velocity of the sea water surface current collected at Cap Bénat (WBEN) site in the North-Western Mediterranean Sea in the region of Toulon. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.65 meters of the ocean.","Direction Finding","APM","guerin@univ-tln.fr",NULL,"University of Toulon","http://hfradar.univ-tln.fr/","WERA","16.175","1","1","60","1.2","1","1","5","30","1","0","360","200","20","0","0","0",,,"0",,
"WILD","HFR-US-EastGulfCoast","Wildwood","-74.8861","38.9421","2004-10-25",NULL,"1",NULL,NULL,NULL,"1435","The data set consists of maps of radial velocity of the sea water surface current collected at Wildwood (WILD) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Rutgers, The State University of New Jersey, Institute of Marine and Coastal Sciences","https://marine.rutgers.edu/","Codar","4.48","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
